,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipprob,precipcover,preciptype,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,daytime,pressure,daily_score
1918,28.0,16.7,22.3,27.5,16.7,22.2,13.1,58.9,100,4.17,1,64.8,18.3,40.1,46.6,18.0,234.5,20.2,8,0.82,14.97,1010.8,74.6125848300862
1919,27.0,17.0,21.6,26.8,17.0,21.5,13.3,62.0,100,8.33,1,25.9,14.5,347.6,62.3,17.5,239.9,20.7,6,0.85,14.961388888888889,1014.3,85.50820153757591
1920,28.0,17.1,22.9,27.3,17.1,22.8,12.4,53.6,0,0.0,0,29.5,15.2,358.7,36.1,18.5,350.6,30.2,10,0.89,14.95138888888889,1016.5,93.74326012613913
1921,30.5,15.7,23.7,29.0,15.7,23.4,11.8,50.0,0,0.0,0,29.5,18.3,38.0,18.9,18.6,368.4,32.0,10,0.93,14.940555555555555,1014.9,84.20859480753495
1922,30.6,17.3,24.5,29.1,17.3,24.2,12.8,51.0,0,0.0,0,33.5,22.1,36.8,31.4,18.5,364.3,31.3,10,0.96,14.928888888888888,1011.8,88.04360707838076
1923,29.6,18.2,24.3,28.2,18.2,24.0,11.1,46.4,100,4.17,1,50.0,26.7,37.2,34.7,18.4,329.0,28.5,9,0.0,14.91611111111111,1012.6,66.74180456315646
1924,29.8,16.0,23.6,28.2,16.0,23.1,9.4,43.5,0,0.0,0,42.5,21.7,39.9,26.3,18.4,354.6,30.9,10,0.03,14.902777777777779,1013.8,79.30784343654489
1925,29.7,17.5,24.2,28.3,17.5,23.8,10.2,44.1,0,0.0,0,35.3,14.3,50.8,31.3,18.7,369.9,32.0,10,0.06,14.88861111111111,1013.0,85.27409705571475
1926,30.2,18.3,24.1,28.7,18.3,23.8,11.5,47.2,0,0.0,0,40.7,21.8,27.6,33.9,18.4,352.0,30.4,10,0.09,14.873055555555556,1011.6,85.80009789881196
1927,26.4,17.5,22.2,26.4,17.5,22.2,8.9,44.9,0,0.0,0,42.5,23.1,34.4,33.0,18.6,353.4,30.3,10,0.13,14.856944444444444,1017.2,82.01150861303792
1928,27.6,13.0,21.2,26.5,13.0,21.0,4.5,36.0,0,0.0,0,35.3,13.9,50.5,11.0,19.2,370.5,31.9,10,0.16,14.839722222222223,1016.8,70.27587272771638
1929,29.5,14.4,22.0,27.8,14.4,21.7,6.0,37.6,0,0.0,0,40.7,20.4,359.8,6.6,19.1,372.9,32.1,10,0.19,14.821944444444444,1014.8,69.40312060836982
1930,28.2,14.0,22.0,26.9,14.0,21.8,6.6,39.7,0,0.0,0,40.7,16.4,42.7,1.1,19.5,370.1,32.0,10,0.22,14.803055555555556,1017.2,71.65094049369517
1931,30.0,16.6,23.7,28.2,16.6,23.2,6.8,38.0,0,0.0,0,35.3,17.1,52.2,0.4,19.6,373.8,32.2,10,0.25,14.783611111111112,1016.9,73.40411873604299
1932,33.7,16.2,25.8,31.2,16.2,24.9,5.4,32.4,0,0.0,0,25.9,13.6,51.7,0.5,19.6,373.3,32.3,10,0.29,14.763333333333334,1014.2,69.12027199218332
1933,34.9,17.8,27.5,32.2,17.8,26.4,5.2,28.0,0,0.0,0,27.7,11.9,295.7,0.2,19.6,365.0,31.4,10,0.32,14.741944444444444,1011.2,67.9911039359054
1934,35.8,18.5,27.7,33.0,18.5,26.6,3.0,27.8,0,0.0,0,22.3,12.1,289.4,0.0,19.7,370.7,31.9,10,0.35,14.72,1011.2,68.53306860142021
1935,37.5,18.9,29.3,34.5,18.9,27.8,3.4,23.0,0,0.0,0,33.5,14.3,41.8,0.0,19.7,369.7,31.7,10,0.38,14.697222222222223,1012.9,62.98684825636281
1936,37.6,22.4,30.5,34.9,22.4,29.0,3.3,18.9,0,0.0,0,27.7,16.1,50.9,0.0,19.7,365.1,31.4,10,0.42,14.67361111111111,1011.6,61.46507438347909
1937,37.1,23.1,29.1,34.4,23.1,28.2,7.4,27.9,0,0.0,0,33.5,18.4,355.4,3.7,19.6,360.3,31.2,10,0.45,14.649444444444445,1008.6,65.5537551084662
1938,31.2,20.2,24.8,29.6,20.2,24.5,11.4,44.6,0,0.0,0,38.9,23.3,24.1,26.2,18.6,329.8,28.5,10,0.48,14.624722222222223,1010.6,83.81366784167561
1939,29.6,18.4,24.0,28.6,18.4,23.7,11.4,46.7,0,0.0,0,33.5,21.2,36.2,57.6,18.5,307.8,26.5,9,0.5,14.598888888888888,1011.5,91.48326604983079
1940,28.9,19.3,24.2,27.9,19.3,24.0,12.3,48.9,100,4.17,1,37.1,18.1,30.0,55.3,17.6,265.7,23.0,9,0.55,14.572777777777778,1013.5,77.56328660571035
1941,30.2,16.7,24.1,28.4,16.7,23.7,9.6,43.8,0,0.0,0,33.5,13.7,344.8,18.8,18.8,350.3,30.1,10,0.59,14.545555555555556,1016.0,81.75376630510452
1942,31.6,15.8,24.4,29.9,15.8,23.9,9.6,41.8,0,0.0,0,38.9,24.5,38.4,15.4,18.7,354.9,30.6,10,0.62,14.518055555555556,1015.6,74.77425998115707
1943,29.3,16.1,23.5,27.8,16.1,23.1,6.8,36.0,0,0.0,0,42.5,23.4,42.4,2.7,19.4,359.3,31.0,10,0.66,14.489722222222222,1015.2,70.2332393740792
1944,29.5,14.6,23.3,27.8,14.6,22.8,6.9,37.9,0,0.0,0,40.7,17.4,57.5,0.4,19.7,358.8,31.0,10,0.69,14.460833333333333,1014.5,70.43295295067306
1945,31.3,17.2,25.1,29.4,17.2,24.5,8.1,36.8,0,0.0,0,25.9,15.2,43.7,4.6,19.4,356.2,30.8,10,0.73,14.43138888888889,1013.3,75.69741419858146
1946,32.4,18.7,25.9,30.5,18.7,25.3,10.0,38.9,0,0.0,0,48.2,25.8,49.4,17.1,19.0,351.1,30.1,10,0.75,14.401111111111112,1012.7,74.75431704573344
1947,32.8,19.1,26.2,31.0,19.1,25.5,10.0,38.1,0,0.0,0,25.9,18.3,48.1,15.5,19.0,342.7,29.7,10,0.8,14.370555555555555,1013.3,79.25118844660045
1948,32.7,18.7,26.6,30.8,18.7,25.8,9.1,35.6,0,0.0,0,33.5,15.4,61.4,14.6,18.6,345.7,30.0,10,0.84,14.339444444444444,1012.6,76.77314845163394
1949,31.8,21.1,26.6,30.1,21.1,26.0,10.5,37.8,0,0.0,0,35.3,21.4,42.8,42.1,18.4,290.4,25.0,9,0.87,14.3075,1011.4,83.31618397512246
1950,31.8,18.9,26.0,29.8,18.9,25.3,9.7,39.3,0,0.0,0,29.5,17.1,46.1,15.2,19.1,336.0,28.9,9,0.91,14.275555555555556,1013.8,80.36050830824053
1951,33.8,18.4,27.2,31.5,18.4,26.2,6.4,29.9,0,0.0,0,27.7,12.2,59.7,0.8,19.5,344.5,30.0,10,0.95,14.242777777777778,1015.0,70.89031409441442
1952,35.7,20.1,28.6,33.4,20.1,27.5,7.0,27.2,0,0.0,0,22.3,13.1,55.2,24.2,19.0,332.5,28.7,10,0.0,14.209722222222222,1012.8,74.61935879627525
1953,32.5,22.2,27.5,30.7,22.2,27.0,11.6,38.3,100,8.33,1,44.6,21.0,33.1,50.9,18.2,247.3,21.5,8,0.02,14.175833333333333,1010.7,65.93342880780197
1954,32.7,19.3,26.6,30.8,19.3,26.0,12.3,44.3,0,0.0,0,48.2,26.6,41.2,18.0,18.8,314.4,27.2,9,0.05,14.141666666666667,1013.0,79.41679534028447
1955,32.8,20.6,26.9,30.8,20.6,26.2,10.9,39.4,0,0.0,0,42.5,19.8,50.9,24.6,18.8,305.3,26.4,9,0.08,14.106944444444444,1013.9,79.82015423608547
1956,33.5,19.1,26.6,31.4,19.1,25.9,10.9,40.2,100,4.17,1,29.5,16.9,27.1,29.2,18.7,308.5,26.6,9,0.11,14.071944444444444,1013.2,65.16536525683122
1957,31.4,19.3,25.9,29.7,19.3,25.3,11.1,41.7,0,0.0,0,37.1,18.4,15.7,18.1,18.9,323.3,27.9,9,0.15,14.036666666666667,1014.1,81.75225045253077
1958,33.0,18.8,26.8,31.0,18.8,26.0,11.1,40.9,0,0.0,0,35.3,21.4,41.9,15.0,18.9,334.2,28.7,10,0.18,14.000555555555556,1015.7,78.9663976443039
1959,33.1,20.5,27.2,31.0,20.5,26.4,10.7,39.2,0,0.0,0,40.7,20.1,56.9,6.7,19.0,333.6,28.7,10,0.21,13.964444444444444,1013.7,76.84562515281739
1960,34.5,20.4,26.8,32.8,20.4,26.3,11.8,41.3,100,4.17,1,50.0,24.1,48.1,21.8,18.8,331.1,28.7,10,0.25,13.927777777777777,1011.8,59.54728402569868
1961,35.2,19.5,27.5,33.4,19.5,26.7,11.2,40.4,0,0.0,0,20.5,52.4,54.8,16.1,18.6,320.5,27.6,9,0.27,13.890833333333333,1013.5,74.88899107283412
1962,35.2,21.3,28.5,33.2,21.3,27.7,11.7,38.2,100,4.17,1,35.3,23.1,22.7,29.5,18.2,314.0,27.1,9,0.31,13.85388888888889,1013.9,61.802777914678686
1963,31.2,18.7,24.8,29.7,18.7,24.5,13.9,54.3,100,8.33,1,55.4,22.2,28.7,62.4,17.1,264.5,22.8,9,0.34,13.81611111111111,1015.2,75.84828890006425
1964,24.4,16.7,20.5,24.4,16.7,20.5,12.9,64.8,100,8.33,1,27.0,12.7,34.2,62.0,16.9,275.2,23.9,8,0.37,13.778055555555556,1019.3,83.73749624984391
1965,26.0,13.9,20.3,26.0,13.9,20.3,10.3,54.7,0,0.0,0,40.7,72.1,53.3,5.1,19.2,326.9,28.4,10,0.4,13.74,1018.6,69.62789312282375
1966,27.9,13.5,21.5,27.2,13.5,21.4,10.8,53.7,0,0.0,0,31.7,20.2,58.0,12.9,19.1,320.5,27.8,10,0.44,13.70138888888889,1014.9,83.11050172901929
1967,29.1,15.2,23.3,27.7,15.2,22.9,10.3,47.6,0,0.0,0,22.3,13.8,48.7,22.2,18.9,326.1,28.3,10,0.47,13.6625,1013.2,85.61071106787692
1968,30.9,17.0,24.7,28.9,17.0,24.1,9.8,43.0,0,0.0,0,27.7,12.8,63.1,9.4,19.0,316.1,27.3,9,0.5,13.623333333333333,1013.1,80.6415094791027
1969,33.4,18.7,26.4,31.4,18.7,25.6,9.9,38.7,0,0.0,0,24.1,13.2,41.8,10.9,18.9,319.8,27.6,10,0.54,13.584166666666667,1012.9,79.01476281548564
1970,35.1,19.5,28.2,32.8,19.5,27.2,9.0,33.6,0,0.0,0,38.9,23.0,39.8,10.4,19.1,318.5,27.5,9,0.57,13.544444444444444,1012.8,71.84558543824546
1971,34.0,21.5,27.9,32.3,21.5,27.2,11.8,38.8,0,0.0,0,42.5,19.2,32.4,27.3,18.8,308.2,26.7,9,0.61,13.504722222222222,1012.8,78.84773481001362
1972,33.0,20.0,26.5,30.8,20.0,25.8,9.1,36.4,0,0.0,0,35.3,19.4,241.8,12.4,18.8,308.1,26.7,9,0.64,13.464722222222223,1013.5,76.64103242575162
1973,33.8,18.1,26.7,31.9,18.1,26.0,10.4,39.0,0,0.0,0,31.7,13.1,4.1,24.9,18.5,298.1,25.8,9,0.68,13.424444444444445,1014.3,79.58439179047171
1974,34.6,20.2,25.6,33.1,20.2,25.4,14.0,51.1,100,4.17,1,61.2,30.2,41.6,37.0,18.1,297.8,25.6,9,0.71,13.383888888888889,1013.8,64.68990862299052
1975,30.0,20.2,25.0,29.7,20.2,24.8,14.3,53.2,0,0.0,0,35.3,18.2,31.0,49.7,18.4,293.1,25.2,9,0.75,13.343055555555555,1014.2,96.62385372022659
1976,30.2,17.2,23.5,29.2,17.2,23.3,12.9,53.1,100,4.17,1,35.3,20.1,27.7,34.3,18.1,277.4,24.2,8,0.79,13.302222222222222,1016.0,72.09418526034328
1977,28.5,17.2,21.1,28.3,17.2,21.1,14.9,69.6,100,12.5,1,59.4,29.3,43.2,60.3,17.3,283.0,24.5,9,0.82,13.261111111111111,1017.4,81.8075790714732
1978,28.5,17.8,22.6,28.2,17.8,22.6,14.4,62.2,100,4.17,1,35.3,21.1,34.9,69.2,17.6,276.0,23.8,9,0.86,13.22,1016.6,85.8763168610368
1979,30.0,18.3,22.3,29.2,18.3,22.2,14.8,65.4,100,12.5,1,59.4,15.7,37.2,65.6,17.1,287.8,24.8,9,0.89,13.178611111111111,1015.0,82.7484971862465
1980,30.5,17.3,23.4,29.4,17.3,23.2,14.6,61.4,100,4.17,1,25.9,15.1,317.3,26.7,18.1,275.0,23.8,9,0.93,13.136944444444444,1014.1,78.52921628795067
1981,29.2,17.7,23.0,28.1,17.7,22.8,12.5,54.3,0,0.0,0,37.1,23.2,33.9,31.1,18.8,273.9,23.7,9,0.96,13.095277777777778,1016.7,89.62383601614036
1982,26.9,15.3,21.7,26.3,15.3,21.6,9.7,49.8,0,0.0,0,27.7,17.1,61.2,21.1,18.7,292.9,25.3,9,0.0,13.053333333333333,1018.3,84.21077384560982
1983,26.0,15.6,21.3,26.0,15.6,21.3,9.9,50.8,0,0.0,0,31.7,15.1,54.1,25.9,18.5,295.6,25.5,9,0.03,13.011666666666667,1014.8,84.5276817743131
1984,26.1,14.4,20.5,26.1,14.4,20.5,6.6,44.5,0,0.0,0,37.1,24.2,51.3,26.2,18.7,284.0,24.5,9,0.06,12.969166666666666,1013.3,75.80617662074924
1985,26.1,14.0,20.6,26.1,14.0,20.6,8.1,47.5,0,0.0,0,38.9,19.2,57.0,28.4,18.5,253.1,21.8,8,0.1,12.926944444444445,1016.3,78.49340427089545
1986,27.6,14.3,21.1,26.6,14.3,21.0,7.8,45.0,0,0.0,0,24.1,12.3,59.2,35.7,18.6,280.6,24.3,9,0.13,12.884722222222223,1017.0,83.80684650509355
1987,30.7,15.1,23.2,28.8,15.1,22.7,6.7,37.3,0,0.0,0,20.5,11.7,42.9,35.1,18.8,281.9,24.4,9,0.16,12.8425,1017.0,79.21229735400463
1988,31.3,17.8,24.7,29.4,17.8,24.1,7.7,36.2,0,0.0,0,27.7,14.5,56.7,30.9,18.8,245.4,21.3,8,0.19,12.799722222222222,1018.8,79.61428250841062
1989,29.3,16.0,22.7,27.6,16.0,22.4,4.4,33.0,0,0.0,0,25.9,16.2,56.4,6.6,19.7,291.2,25.2,9,0.23,12.756944444444445,1017.3,71.6430770084687
1990,31.5,13.9,23.3,29.4,13.9,22.6,3.5,29.5,0,0.0,0,51.8,17.5,48.3,9.5,19.1,278.1,24.0,9,0.25,12.714166666666667,1015.3,61.045656924474756
1991,31.2,16.3,24.0,29.2,16.3,23.4,6.5,34.6,0,0.0,0,24.1,12.3,44.2,2.9,19.5,273.4,23.6,9,0.29,12.671388888888888,1016.4,72.46410065873545
1992,31.9,18.2,24.5,29.9,18.2,23.9,7.3,35.5,0,0.0,0,46.4,21.1,51.9,38.8,18.8,269.3,23.3,9,0.32,12.628333333333334,1015.1,75.62867975843972
1993,31.7,17.9,24.5,30.0,17.9,24.0,8.6,38.1,0,0.0,0,42.5,20.6,47.0,35.3,18.4,264.0,22.7,8,0.36,12.585555555555555,1014.3,77.54841230233018
1994,27.5,17.1,21.9,27.0,17.1,21.8,12.9,58.4,100,12.5,1,33.5,17.1,29.4,55.3,17.0,252.3,21.7,8,0.39,12.5425,1013.3,80.62772469476
1995,26.1,16.6,20.5,26.1,16.6,20.5,12.0,59.5,100,8.33,1,37.1,15.3,70.5,45.0,17.9,237.0,20.6,8,0.42,12.499444444444444,1013.1,76.01598009103722
1996,26.2,13.5,19.8,26.2,13.5,19.8,9.2,53.5,100,4.17,1,31.7,17.0,43.5,41.5,18.7,156.5,13.6,6,0.45,12.456111111111111,1014.9,68.01057316739977
1997,24.0,11.6,18.7,24.0,11.6,18.7,4.8,43.0,0,0.0,0,33.5,11.7,50.7,21.9,19.0,257.6,22.2,8,0.5,12.413055555555555,1017.7,70.15195177981089
1998,25.1,10.0,17.8,25.1,10.0,17.8,1.2,36.8,0,0.0,0,42.5,9.0,128.9,0.2,19.7,270.8,23.4,9,0.52,12.369722222222222,1018.1,59.400956881937134
1999,26.9,9.9,19.0,26.5,9.9,18.9,1.9,34.6,0,0.0,0,18.4,7.2,36.2,0.4,19.7,263.9,22.8,9,0.56,12.326666666666666,1017.0,65.00416380968966
2000,29.4,13.1,21.6,27.8,13.1,21.2,4.5,34.4,0,0.0,0,35.3,15.0,293.7,18.5,19.0,254.9,22.1,8,0.59,12.283055555555556,1013.5,69.05542192426186
2001,27.5,13.3,19.3,26.7,13.3,19.3,9.6,57.0,100,8.33,1,81.7,30.3,230.0,73.9,17.2,163.1,14.1,6,0.63,12.239722222222222,1010.6,65.73968390071738
2002,20.3,12.7,16.2,20.3,12.7,16.2,10.8,72.2,100,4.17,1,24.1,12.8,255.2,70.0,17.0,243.1,21.0,8,0.66,12.196388888888889,1012.9,75.35037869997463
2003,20.2,12.0,15.9,20.2,12.0,15.9,9.4,68.8,100,8.33,1,29.5,9.2,274.9,70.2,17.2,199.1,17.2,7,0.7,12.152777777777779,1015.3,74.60964786572461
2004,16.1,9.6,12.7,16.1,8.7,12.7,5.0,61.2,100,4.17,1,33.5,16.9,315.1,64.8,17.4,222.7,19.2,8,0.75,12.109444444444444,1019.2,57.24195648335603
2005,17.2,5.3,11.6,17.2,5.3,11.5,3.0,58.0,0,0.0,0,33.5,15.4,31.6,29.9,18.5,252.4,21.8,8,0.77,12.06611111111111,1024.2,61.63432879741881
2006,17.2,6.4,12.3,17.2,5.2,11.9,3.3,56.4,0,0.0,0,25.9,13.4,49.7,36.7,18.6,236.0,20.3,8,0.8,12.0225,1019.0,65.15693332688959
2007,19.2,7.4,13.3,19.2,5.8,12.9,2.3,50.6,0,0.0,0,18.4,8.9,61.3,34.1,18.9,234.2,20.3,8,0.84,11.979444444444445,1017.2,66.49680489092127
2008,20.9,7.9,14.5,20.9,6.7,14.3,2.8,49.1,0,0.0,0,16.6,9.1,21.4,17.5,18.7,242.2,20.9,8,0.87,11.935833333333333,1020.0,66.13124756867866
2009,20.0,10.1,15.0,20.0,10.1,15.0,6.1,57.2,100,8.33,1,27.7,15.1,1.5,45.3,17.8,237.0,20.4,8,0.91,11.8925,1024.9,58.5692275228681
2010,20.7,6.3,13.7,20.7,6.1,13.6,4.6,57.5,0,0.0,0,18.4,9.9,277.6,1.9,17.9,237.5,20.5,8,0.94,11.849166666666667,1024.9,66.2528947377235
2011,22.6,7.1,15.6,22.6,7.1,15.6,4.2,50.0,0,0.0,0,29.5,12.2,49.6,0.4,19.6,236.9,20.5,8,0.98,11.805555555555555,1022.6,62.68130922196277
2012,24.1,8.9,16.4,24.1,7.6,16.3,5.0,49.9,0,0.0,0,22.3,11.9,39.0,0.3,19.7,240.9,20.8,8,0.0,11.7625,1020.8,67.78996924752364
2013,26.0,7.9,16.9,26.0,7.9,16.8,4.0,46.6,0,0.0,0,16.6,8.5,36.0,0.3,19.7,235.8,20.4,8,0.05,11.719166666666666,1019.5,68.19185966114374
2014,27.5,9.2,18.4,26.4,8.6,18.2,4.2,43.1,0,0.0,0,18.4,11.0,3.4,25.1,19.5,189.3,16.3,7,0.08,11.675833333333333,1018.5,73.47100573086057
2015,26.9,9.3,17.7,26.6,9.3,17.7,2.8,41.3,0,0.0,0,20.5,8.6,341.7,24.6,18.8,220.4,19.1,8,0.11,11.6325,1015.2,71.19552153606392
2016,25.3,12.7,18.4,25.3,12.7,18.4,4.0,40.1,0,0.0,0,20.5,10.5,309.4,33.4,18.8,216.6,18.6,7,0.14,11.589444444444444,1012.4,74.37715397722297
2017,24.6,12.0,18.6,24.6,12.0,18.6,9.3,56.9,0,0.0,0,20.5,10.7,33.7,36.2,17.6,210.2,18.3,7,0.18,11.546388888888888,1016.0,85.36921680471858
2018,24.4,13.8,18.4,24.4,13.8,18.4,8.7,55.0,0,0.0,0,16.6,9.9,301.5,39.2,18.3,207.9,18.0,7,0.21,11.503333333333334,1017.2,86.7261417102052
2019,22.7,10.5,16.3,22.7,10.5,16.3,8.4,60.9,100,8.33,1,33.5,19.7,284.0,39.3,18.3,182.9,15.7,7,0.24,11.460277777777778,1015.1,62.179040945723585
2020,20.6,12.0,15.7,20.6,12.0,15.7,10.3,73.0,100,4.17,1,24.1,11.4,231.8,49.6,16.3,175.8,15.1,6,0.25,11.417222222222222,1019.6,70.57899587207693
2021,22.1,7.8,14.8,22.1,7.0,14.7,7.3,63.7,0,0.0,0,18.4,8.8,46.8,21.7,18.2,193.6,16.6,7,0.31,11.374444444444444,1019.5,77.76821092552646
2022,22.7,9.6,16.3,22.7,9.6,16.3,6.9,56.3,0,0.0,0,27.7,12.0,267.1,42.7,18.1,190.1,16.5,7,0.34,11.331944444444444,1016.3,78.06792340159613
2023,26.9,12.4,19.1,26.6,12.4,19.1,7.5,50.1,100,4.17,1,59.4,22.1,238.1,58.4,17.3,161.4,13.9,7,0.37,11.289166666666667,1013.8,61.7746872716711
2024,21.4,13.9,17.3,21.4,13.9,17.3,9.9,62.9,0,0.0,0,31.7,16.2,250.7,52.1,18.3,191.0,16.5,7,0.41,11.246666666666666,1016.5,87.04049163769014
2025,18.1,7.9,13.5,18.1,7.9,13.5,3.8,55.3,0,0.0,0,27.7,13.1,343.6,29.1,19.3,204.7,17.6,7,0.44,11.204444444444444,1020.2,66.12589471427762
2026,16.9,3.7,10.7,16.9,3.7,10.6,0.9,53.2,0,0.0,0,29.5,15.7,37.9,6.6,19.3,201.5,17.4,7,0.47,11.161944444444444,1023.2,51.9132136122413
2027,19.7,4.3,11.6,19.7,2.3,11.3,0.4,48.9,0,0.0,0,16.6,8.8,44.1,8.8,19.7,192.8,16.7,7,0.5,11.119722222222222,1022.4,56.57862887115397
2028,17.5,9.0,12.0,17.5,6.2,11.6,3.7,57.3,100,8.33,1,42.5,24.9,42.9,52.9,17.9,125.7,11.0,5,0.54,11.078055555555556,1020.2,49.25563982806941
2029,13.0,7.2,9.6,13.0,4.0,7.9,1.6,58.1,0,0.0,0,42.5,21.7,45.7,56.8,17.7,149.9,13.0,6,0.58,11.036111111111111,1021.7,59.95798533240374
2030,15.1,2.7,8.9,15.1,0.1,7.6,-0.1,54.4,0,0.0,0,25.9,14.6,50.5,43.5,18.9,188.9,16.4,7,0.61,10.994444444444444,1020.7,55.46585097082988
2031,18.2,2.6,10.5,18.2,0.6,9.8,0.8,53.4,0,0.0,0,18.4,10.2,48.1,3.1,19.2,193.5,16.8,7,0.64,10.952777777777778,1019.7,54.04331807113502
2032,19.9,5.1,12.2,19.9,2.8,11.5,0.8,48.2,0,0.0,0,22.3,11.4,58.1,16.7,19.2,188.0,16.2,7,0.68,10.911388888888888,1019.6,57.68567495393345
2033,21.9,4.5,12.6,21.9,3.3,12.1,1.2,48.7,0,0.0,0,18.4,10.0,51.6,29.2,19.6,178.2,15.3,7,0.75,10.870277777777778,1019.0,62.48770642605697
2034,20.3,6.6,12.8,20.3,6.3,12.7,3.0,52.6,0,0.0,0,14.8,9.0,44.4,44.0,17.4,136.3,11.8,6,0.75,10.829444444444444,1020.4,69.81367980389618
2035,18.2,9.4,13.0,18.2,9.4,13.0,5.5,61.3,100,4.17,1,31.7,17.5,34.3,58.5,18.1,128.0,11.0,5,0.78,10.788611111111111,1022.4,57.98875072790104
2036,16.7,6.3,10.7,16.7,5.2,10.4,2.6,59.2,0,0.0,0,37.1,18.0,33.8,30.6,18.7,159.9,13.9,7,0.82,10.748333333333333,1024.2,60.93211009262103
2037,15.1,1.8,8.0,15.1,0.8,7.8,-0.8,56.9,0,0.0,0,18.4,7.7,42.4,4.0,17.7,176.6,15.1,7,0.85,10.708055555555555,1020.2,51.20483675636253
2038,15.2,3.8,10.0,15.2,2.4,9.6,0.0,51.1,100,4.17,1,16.6,11.9,49.9,73.9,17.0,91.3,7.9,4,0.88,10.668055555555556,1020.6,45.99674627604115
2039,16.3,9.6,12.5,16.3,7.9,12.4,4.3,58.0,0,0.0,0,29.5,18.1,45.2,83.6,15.7,152.0,13.0,6,0.92,10.628055555555555,1024.0,75.79916580259555
2040,14.3,9.4,11.7,14.3,8.0,11.5,7.0,73.5,100,16.67,1,22.3,13.2,59.3,85.6,14.7,103.9,9.0,4,0.95,10.588611111111112,1022.4,64.38375377348241
2041,13.4,6.9,10.7,13.4,5.8,10.3,3.6,63.0,0,0.0,0,31.7,18.0,255.0,60.8,16.0,140.0,12.1,6,0.0,10.549722222222222,1017.3,67.82189689235874
2042,9.2,3.1,6.0,8.5,1.0,4.8,-0.7,63.7,0,0.0,0,24.1,13.4,306.7,60.9,17.4,147.7,12.8,6,0.02,10.510555555555555,1017.9,57.873119598758414
2043,7.4,-2.4,2.6,5.9,-2.4,1.3,-3.7,64.9,100,4.17,1,33.5,17.4,304.7,32.2,18.2,153.3,13.3,6,0.06,10.472222222222221,1017.9,23.674632867492573
2044,8.9,-3.2,2.6,7.6,-3.2,2.3,-4.2,63.9,0,0.0,0,18.4,8.5,243.6,15.5,17.5,168.8,14.5,6,0.09,10.43388888888889,1022.5,41.864011085628945
2045,15.0,-2.7,5.2,15.0,-5.0,4.7,-5.7,50.3,0,0.0,0,16.6,8.3,25.4,0.3,13.4,169.1,14.6,6,0.12,10.395833333333334,1021.4,39.40184017229429
2046,15.9,-0.7,7.9,15.9,-0.7,7.7,-3.2,47.1,0,0.0,0,16.6,9.7,284.9,28.2,15.9,154.9,13.4,6,0.16,10.358611111111111,1022.8,46.88190943833544
2047,16.3,4.5,10.1,16.3,4.5,10.0,2.7,61.0,0,0.0,0,18.4,9.2,337.9,47.6,18.2,138.7,12.0,6,0.19,10.321111111111112,1022.6,66.96435066914255
2048,17.3,4.1,10.3,17.3,2.0,9.9,3.3,64.2,0,0.0,0,25.9,10.8,24.3,47.9,17.1,145.2,12.6,6,0.22,10.284444444444444,1020.8,68.47584516676051
2049,18.8,4.8,10.9,18.8,4.8,10.9,1.0,54.2,0,0.0,0,25.9,13.5,287.8,46.3,18.1,104.1,9.0,5,0.25,10.248055555555556,1020.1,63.353637208821574
2050,18.5,6.7,11.9,18.5,6.7,11.8,2.8,54.4,0,0.0,0,24.1,12.0,20.5,71.2,16.4,109.7,9.5,5,0.29,10.212222222222222,1021.5,71.29438354610927
2051,21.4,8.0,14.2,21.4,6.5,14.0,4.5,54.6,0,0.0,0,22.3,10.4,50.1,52.9,17.3,125.1,10.8,5,0.32,10.176388888888889,1018.4,74.88652781240174
2052,18.4,11.9,14.8,18.4,11.9,14.8,3.7,48.4,0,0.0,0,51.8,16.7,225.6,62.2,16.8,106.0,9.1,4,0.36,10.141388888888889,1014.4,68.26386265839771
2053,16.5,5.4,11.1,16.5,5.4,11.1,2.9,58.7,0,0.0,0,33.5,14.8,249.3,38.2,15.7,141.9,12.4,5,0.39,10.106944444444444,1021.1,62.76681278120191
2054,17.5,3.4,10.0,17.5,1.4,9.7,2.7,62.8,0,0.0,0,20.5,11.6,77.1,26.3,16.9,108.5,9.4,4,0.43,10.073055555555555,1023.6,63.76718073910261
2055,17.9,3.9,10.0,17.9,3.9,10.0,3.5,65.5,100,4.17,1,48.2,23.1,271.4,53.8,17.9,113.0,9.9,5,0.46,10.039166666666667,1018.8,47.23671368138291
2056,13.5,6.4,9.6,13.5,6.4,9.6,4.4,71.1,0,0.0,0,18.4,8.3,254.9,57.1,16.1,116.6,10.2,4,0.5,10.00611111111111,1022.4,73.47616910368987
2057,9.7,5.0,6.8,8.5,3.3,5.5,0.4,64.3,0,0.0,0,24.1,12.3,19.6,77.1,14.9,77.1,6.6,4,0.53,9.973611111111111,1022.1,64.7563692842716
2058,5.7,0.6,3.5,3.1,-1.7,1.2,-3.3,62.4,100,4.17,1,29.5,16.6,13.6,74.2,16.7,61.9,5.3,3,0.56,9.941944444444445,1019.3,32.65658044138681
